,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,label
21948,30,4,190040,9,13,4,7,1,4,0,0,0,40,39,0,3
21949,51,4,306108,10,16,4,10,1,4,1,0,0,40,39,1,0
21950,30,4,220148,11,9,2,3,0,4,1,0,1848,50,39,1,3
21951,30,4,381645,9,13,4,10,1,4,1,0,0,50,39,0,0
21952,32,4,216361,15,10,2,11,0,2,1,0,0,16,39,0,3
21953,30,4,213722,15,10,4,12,1,4,1,0,0,50,39,1,3
21954,35,4,112271,12,14,2,1,0,4,1,0,0,40,39,0,1
21955,40,4,208277,15,10,0,1,3,4,0,0,0,44,39,1,3
21956,38,7,352628,9,13,0,10,1,4,0,0,0,40,39,0,0
21957,19,4,129620,0,6,4,8,2,4,0,0,0,30,39,0,1
21958,32,4,249550,15,10,4,10,1,4,1,0,0,44,39,0,0
21959,49,4,178749,12,14,3,1,4,4,0,0,0,40,39,0,3
21960,76,0,173542,9,13,2,0,0,4,1,0,0,10,39,0,3
21961,60,4,167670,9,13,2,10,0,4,1,0,0,35,39,0,3
21962,60,4,81578,6,5,2,12,0,4,1,0,0,40,39,0,1
21963,55,4,160662,10,16,2,4,0,4,1,0,0,80,39,1,3
21964,41,4,163322,9,13,0,13,1,4,0,0,0,30,0,0,3
21965,24,4,152189,11,9,4,3,3,4,1,0,0,40,39,0,3
21966,53,4,106176,12,14,2,12,0,4,1,7298,0,60,39,1,1
21967,69,7,159191,15,10,6,1,1,4,0,0,810,38,39,0,3
21968,71,0,250263,15,10,2,0,0,4,1,3432,0,30,39,0,0
21969,41,4,78410,11,9,2,1,5,4,0,0,0,40,39,1,1
21970,32,4,131379,11,9,4,8,3,4,0,0,0,40,39,0,1
21971,45,4,166929,1,7,2,3,0,4,1,0,0,40,39,0,3
21972,59,4,380357,9,13,0,4,1,4,1,0,0,40,39,0,0
21973,31,4,79190,11,9,4,8,3,4,0,0,0,35,39,0,1
21974,40,4,342164,11,9,5,1,4,4,0,0,0,37,39,0,0
21975,44,4,182616,8,11,2,13,0,4,1,0,0,40,39,1,3
21976,63,4,339473,15,10,0,12,1,4,0,0,0,60,39,0,0
21977,31,2,381153,15,10,2,11,0,4,1,15024,0,56,39,1,0
21978,51,4,300816,9,13,4,1,4,4,1,0,0,20,39,0,0
21979,51,4,240988,1,7,2,7,0,1,1,0,0,40,30,0,3
21980,23,4,149224,11,9,4,12,1,4,1,0,0,40,39,0,3
21981,49,4,168216,5,4,2,7,0,4,1,0,0,48,39,0,3
21982,56,4,286487,11,9,2,3,0,4,1,2885,0,45,39,0,0
21983,39,4,305597,11,9,2,3,0,4,1,0,0,40,39,1,0
21984,39,6,109766,14,15,2,10,0,4,1,15024,0,50,39,1,1
21985,30,6,188798,11,9,0,8,4,4,0,0,0,40,39,0,3
21986,43,6,240170,9,13,2,4,0,4,1,0,0,50,11,0,3
21987,31,4,459465,15,10,4,3,1,4,1,0,0,50,39,0,2
21988,44,2,162506,12,14,2,10,0,4,1,0,0,35,39,0,3
21989,43,6,145441,14,15,2,10,0,4,1,0,0,30,39,1,3
21990,37,1,129573,10,16,2,10,0,4,1,0,0,72,0,1,1
21991,41,4,27444,15,10,2,1,0,4,1,0,0,46,39,1,1
21992,43,4,195258,11,9,2,1,0,4,1,0,0,40,39,1,3
21993,47,7,55272,15,10,2,3,0,4,1,0,0,40,39,1,1
21994,38,6,164526,14,15,4,10,1,4,1,0,2824,45,39,1,3
21995,46,4,27802,8,11,2,7,0,4,1,0,0,40,39,0,1
21996,19,7,165289,15,10,4,8,3,4,0,0,0,40,39,0,3
21997,19,4,274657,4,3,4,8,1,4,1,0,0,50,13,0,0
21998,24,4,317175,9,13,2,12,0,4,1,0,0,45,39,1,0
21999,39,5,163237,15,10,2,5,0,4,1,0,0,65,39,0,3
22000,37,4,170408,8,11,0,7,1,4,0,0,0,30,39,0,3
22001,28,0,55950,9,13,4,0,3,2,0,0,0,40,11,0,1
22002,40,4,76625,11,9,0,3,4,4,1,0,0,40,39,0,1
22003,27,4,366066,7,12,4,12,3,4,0,0,0,40,39,0,0
22004,22,4,349368,11,9,4,1,2,4,0,0,0,40,39,0,0
22005,21,4,286824,15,10,4,6,3,4,1,0,0,12,39,0,0
22006,32,4,373263,11,9,2,4,5,4,0,0,0,40,39,0,0
22007,20,4,161978,11,9,5,7,3,4,1,0,0,40,39,0,3
22008,45,4,543922,12,14,0,14,1,4,1,14344,0,48,39,1,2
22009,46,2,109089,14,15,2,11,0,4,1,0,0,40,39,1,1
22010,46,4,110151,8,11,0,4,4,4,0,0,0,45,39,0,1
22011,26,4,34110,15,10,4,11,1,4,1,0,0,44,39,0,1
22012,47,6,118506,9,13,2,4,3,4,1,0,0,60,39,0,1
22013,22,4,117789,15,10,4,10,3,4,0,0,0,10,39,0,1
22014,34,6,353881,11,9,2,4,0,4,1,0,0,60,39,0,0
22015,49,4,200471,3,2,2,3,0,4,1,0,0,40,32,0,3
22016,20,4,258517,15,10,4,6,3,4,1,0,0,25,39,0,0
22017,28,4,190367,11,9,2,7,0,4,1,0,0,45,39,0,3
22018,30,4,174704,1,7,2,7,0,2,1,0,0,40,39,0,3
22019,23,4,179413,11,9,2,3,0,4,1,0,0,40,39,0,3
22020,20,4,329530,6,5,4,9,3,4,1,0,0,40,26,0,0
22021,31,4,273818,15,10,2,8,0,4,1,0,0,55,26,0,0
22022,46,4,256522,3,2,4,7,3,4,1,0,0,40,33,0,0
22023,42,4,196001,11,9,5,1,4,4,0,0,0,40,39,0,3
22024,60,6,282660,5,4,2,3,0,4,1,0,0,40,39,0,0
22025,30,4,72630,9,13,4,10,1,4,1,0,0,50,39,0,1
22026,27,4,50295,15,10,2,14,0,4,1,0,0,48,39,0,1
22027,20,4,203240,6,5,4,12,3,4,0,0,0,32,39,0,3
22028,56,6,172618,9,13,2,10,0,4,1,7688,0,40,39,1,3
22029,41,4,202168,15,10,2,4,0,4,1,0,0,60,39,1,3
22030,61,4,176839,11,9,2,7,0,4,1,0,0,40,39,0,3
22031,47,4,176140,11,9,0,4,4,2,0,0,0,40,39,1,3
22032,60,4,39952,6,5,2,7,0,4,1,2228,0,37,39,0,1
22033,33,4,292465,6,5,2,7,0,4,1,0,0,50,39,0,0
22034,40,0,161285,15,10,2,0,5,4,0,0,0,25,39,0,3
22035,48,4,355320,9,13,2,10,0,4,1,0,0,45,2,1,0
22036,56,4,182460,11,9,2,6,0,4,1,0,0,40,39,1,3
22037,50,4,69345,8,11,2,14,0,4,1,3103,0,55,39,1,1
22038,57,6,102058,12,14,2,10,0,4,1,0,0,40,39,1,1
22039,20,4,165804,15,10,4,1,3,3,0,0,0,40,39,0,3
22040,46,4,318259,8,11,0,13,2,4,0,0,0,36,39,0,0
22041,21,4,117606,15,10,4,10,1,4,0,0,0,40,39,0,1
22042,37,4,170718,11,9,2,4,0,4,1,0,0,40,39,0,3
22043,42,4,413297,15,10,2,13,0,4,1,0,0,40,39,0,2
22044,20,4,190457,11,9,4,8,3,4,0,0,0,30,39,0,3
22045,54,4,88278,10,16,2,10,0,4,1,0,1977,50,39,1,1
22046,32,2,217296,11,9,2,14,5,4,0,4064,0,22,39,0,3
22047,62,0,97231,15,10,2,0,5,4,0,0,0,1,39,0,1
22048,50,4,123429,15,10,2,3,0,4,1,0,0,40,39,1,1
22049,49,1,420282,15,10,4,1,4,2,0,0,0,40,39,0,2
22050,48,4,498325,7,12,2,14,0,4,1,0,0,50,39,0,2
22051,24,4,248533,15,10,4,12,2,2,0,0,0,40,39,0,0
22052,46,4,137354,12,14,2,13,0,1,1,0,0,40,30,1,3
22053,42,4,272910,11,9,0,8,1,4,0,0,0,40,39,0,0
22054,52,5,206054,15,10,2,3,0,4,1,0,0,40,39,0,3
22055,58,2,92141,7,12,6,1,1,2,0,0,0,40,39,0,1
22056,37,4,163199,15,10,0,13,1,0,0,0,0,40,39,0,3
22057,34,4,195860,11,9,2,3,0,4,1,0,0,40,39,0,3
22058,26,4,115717,15,10,2,1,0,4,1,0,2051,40,39,0,1
22059,18,4,120029,15,10,4,1,2,4,0,0,0,20,39,0,1
22060,33,4,221762,15,10,4,10,1,2,1,0,0,40,39,0,3
22061,41,4,342164,15,10,0,12,1,4,0,0,0,15,39,0,0
22062,21,4,176356,7,12,4,1,3,4,0,0,0,20,39,0,3
22063,23,4,133239,8,11,4,13,1,4,0,0,0,40,39,0,1
22064,26,1,169101,15,10,4,13,3,4,0,0,0,40,39,0,3
22065,33,4,159442,9,13,2,8,5,4,0,0,0,40,39,0,3
22066,24,4,174461,15,10,4,4,3,4,0,0,0,45,39,0,3
22067,43,4,361280,0,6,2,3,0,1,1,0,0,42,3,0,0
22068,52,7,447579,11,9,0,1,1,4,0,0,0,40,9,0,2
22069,27,0,308995,15,10,0,0,3,2,0,0,0,40,39,0,0
22070,61,4,248448,5,4,0,8,4,4,0,0,0,40,39,0,0
22071,35,4,161141,11,9,2,7,0,4,1,0,0,40,39,0,3
22072,35,4,212465,11,9,2,3,0,4,1,0,0,40,39,1,3
22073,45,5,170871,11,9,2,4,0,4,1,15024,0,55,39,1,3
22074,43,2,233865,11,9,2,4,0,4,1,0,0,40,39,1,3
22075,51,4,163052,11,9,2,11,0,4,1,0,0,40,39,1,3
22076,35,4,348690,9,13,2,14,0,4,1,0,0,40,39,0,0
22077,47,1,34845,9,13,2,1,0,4,1,0,0,45,11,1,1
22078,22,4,206861,15,10,4,1,3,4,1,0,0,40,39,0,3
22079,49,5,349230,8,11,2,4,0,4,1,0,0,60,39,1,0
22080,20,4,130840,11,9,4,3,3,4,1,0,0,20,39,0,1
22081,19,4,415354,0,6,0,8,1,4,0,0,0,40,39,0,2
22082,27,4,132191,11,9,4,3,1,4,1,0,0,40,39,0,1
22083,42,4,202466,7,12,0,10,4,4,0,0,0,45,39,0,3
22084,27,0,224421,15,10,0,0,3,4,1,0,0,40,39,0,3
22085,23,6,236804,15,10,4,5,3,4,1,0,0,35,39,0,3
22086,20,4,107658,15,10,4,13,1,4,0,0,0,10,39,0,1
22087,47,4,102771,11,9,2,14,0,4,1,0,0,50,39,0,1
22088,17,4,221403,2,8,4,8,3,2,1,0,0,18,39,0,3
22089,76,0,211574,0,6,2,0,0,4,1,0,0,1,39,0,3
22090,39,4,52645,15,10,0,12,4,4,0,0,0,40,39,0,1
22091,25,4,276310,6,5,2,7,0,4,1,0,0,40,26,0,0
22092,31,4,134613,8,11,2,4,5,2,0,0,0,43,39,0,1
22093,44,4,215479,11,9,0,14,1,2,1,0,0,20,14,0,3
22094,53,4,266529,8,11,2,4,0,4,1,0,0,40,39,1,0
22095,34,4,265807,15,10,5,3,1,4,1,0,0,45,39,0,0
22096,45,6,67716,15,10,2,4,0,4,1,0,0,60,39,0,1
22097,34,4,178951,11,9,2,12,0,4,1,0,0,45,39,0,3
22098,35,4,241126,12,14,2,12,0,4,1,0,0,40,39,1,3
22099,36,4,176544,15,10,4,8,1,4,1,0,0,48,39,0,3
22100,45,4,169180,15,10,6,8,4,4,0,0,0,45,39,0,3
22101,37,6,282461,15,10,2,4,0,4,1,0,0,60,39,0,0
22102,53,4,157069,7,12,2,7,0,4,1,0,0,40,39,1,3
22103,35,4,99357,12,14,2,10,5,4,0,15024,0,50,39,1,1
22104,38,6,414991,11,9,2,7,0,4,1,0,0,70,0,0,2
22105,65,5,338316,15,10,2,12,0,4,1,0,0,40,39,0,0
22106,49,6,59612,0,6,0,5,4,4,1,0,0,70,39,0,1
22107,24,4,220426,11,9,4,6,1,4,1,0,0,40,39,0,3
22108,54,4,115912,15,10,2,3,0,4,1,0,0,40,39,0,1
22109,17,4,27032,0,6,4,12,3,4,0,0,0,12,39,0,1
22110,19,4,170720,2,8,4,8,3,4,1,0,0,16,39,0,3
22111,60,4,183162,11,9,6,7,1,4,0,0,0,40,39,0,3
22112,46,4,192360,9,13,2,4,0,4,1,0,0,35,39,1,3
22113,78,0,165694,12,14,6,0,1,4,0,0,0,15,39,0,3
22114,26,4,128553,15,10,4,4,3,2,0,0,0,40,39,0,1
22115,58,4,209423,3,2,2,8,0,4,1,0,0,38,5,0,3
22116,37,6,121510,11,9,0,4,4,4,1,0,0,55,39,0,1
22117,41,4,93793,12,14,2,10,0,4,1,0,0,38,39,1,1
22118,30,4,133602,9,13,0,4,1,4,1,0,0,40,39,0,1
22119,19,4,391329,15,10,4,1,1,4,0,0,0,30,39,0,0
22120,48,4,96359,9,13,2,4,0,4,1,0,0,60,12,1,1
22121,22,4,203894,15,10,4,14,1,4,0,0,0,24,39,0,3
22122,50,4,196193,12,14,3,10,2,4,1,0,0,60,0,0,3
22123,25,4,195994,3,2,4,9,1,4,0,0,0,40,13,0,3
22124,18,4,50879,0,6,4,8,3,4,1,0,0,6,39,0,1
22125,21,4,186849,11,9,4,6,3,4,1,0,0,40,39,0,3
22126,47,4,201127,15,10,2,14,0,4,1,0,0,50,39,0,3
22127,33,4,110998,11,9,4,8,2,0,0,0,0,36,39,0,1
22128,39,4,190466,11,9,0,3,3,4,1,2174,0,40,39,0,3
22129,67,6,173935,9,13,2,4,0,4,1,0,0,8,39,1,3
22130,19,4,167140,15,10,4,8,3,4,1,0,1602,24,39,0,3
22131,18,4,110230,0,6,4,8,3,4,1,0,0,11,39,0,1
22132,36,4,287658,11,9,4,1,3,2,1,0,0,40,39,0,0
22133,23,4,224954,15,10,4,7,3,4,1,0,0,25,39,0,3
22134,25,0,394820,15,10,5,0,4,4,0,0,0,20,39,0,0
22135,40,4,37618,15,10,2,3,0,4,1,0,0,40,0,0,1
22136,73,6,29306,11,9,2,5,0,4,1,0,0,40,39,0,1
22137,35,4,37314,15,10,2,3,0,4,1,5013,0,40,39,0,1
22138,31,4,420749,7,12,2,3,0,4,1,0,0,40,39,1,2
22139,20,4,482732,0,6,4,7,1,4,1,0,0,40,39,0,2
22140,20,4,206215,11,9,4,1,3,4,0,0,0,40,39,0,3
22141,27,4,101364,11,9,2,6,0,4,1,0,0,40,26,0,1
22142,66,5,185369,0,6,2,12,0,4,1,0,0,30,39,0,3
22143,66,4,216856,12,14,2,12,0,4,1,0,0,50,39,0,3
22144,64,4,256019,12,14,4,10,1,4,0,0,0,35,39,0,0
22145,48,4,348144,15,10,0,14,1,4,1,3325,0,53,39,0,0
22146,24,4,190293,9,13,4,10,1,4,0,0,0,40,39,0,3
22147,51,6,25932,11,9,2,5,0,4,1,0,0,60,39,0,1
22148,25,4,176729,9,13,2,3,0,4,1,0,0,60,39,1,3
22149,33,4,166961,1,7,5,12,3,4,0,0,0,20,39,0,3
22150,50,4,86373,11,9,2,7,0,4,1,0,0,50,39,0,1
22151,51,4,320513,5,4,3,3,1,2,1,0,0,50,6,0,0
22152,34,7,190290,9,13,2,10,0,4,1,0,0,38,39,1,3
22153,41,2,111891,5,4,4,8,4,2,0,0,0,40,39,0,1
22154,30,6,45796,15,10,2,7,0,4,1,0,0,40,39,0,1
22155,59,4,108496,15,10,0,3,1,4,1,2907,0,40,39,0,1
22156,41,6,120539,15,10,2,7,0,4,1,3103,0,40,39,1,1
22157,36,6,164526,12,14,4,12,1,4,1,10520,0,45,39,1,3
22158,37,4,323155,3,2,2,5,0,4,1,0,0,85,26,0,0
22159,28,4,65389,11,9,4,8,1,0,1,0,0,30,39,0,1
22160,19,4,414871,11,9,4,3,3,4,1,0,0,40,39,0,2
22161,28,4,161607,15,10,2,14,0,4,1,0,0,45,39,0,3
22162,62,4,224953,0,6,2,7,0,2,1,0,0,40,39,0,3
22163,36,4,261382,12,14,2,12,0,4,1,15024,0,45,39,1,0
22164,58,6,231818,0,6,4,3,1,4,1,0,0,40,12,0,3
22165,42,5,184018,11,9,0,12,4,4,1,1151,0,50,39,0,3
22166,43,5,133060,11,9,2,3,0,4,1,0,0,40,39,0,1
22167,29,4,35032,11,9,2,3,0,4,1,0,0,40,39,0,1
22168,32,7,304212,11,9,4,4,1,4,1,0,0,50,39,0,0
22169,64,2,50442,6,5,4,1,2,4,1,0,0,40,39,0,1
22170,39,4,146091,9,13,2,10,5,4,0,0,0,20,39,1,3
22171,26,4,267431,9,13,4,12,3,2,0,0,0,20,39,0,0
22172,19,4,121240,11,9,4,8,1,4,1,0,0,30,39,0,1
22173,21,4,192572,11,9,4,1,3,4,0,0,0,45,39,0,3
22174,32,4,211028,15,10,4,1,1,4,0,0,0,40,39,0,3
22175,30,2,346122,7,12,2,11,0,4,1,5013,0,45,39,0,0
22176,26,4,202203,9,13,4,1,2,4,0,0,0,50,39,0,3
22177,20,4,159297,15,10,4,1,3,1,0,0,0,15,39,0,3
22178,19,4,310158,15,10,4,14,3,4,1,0,0,30,39,0,0
22179,33,1,193246,9,13,2,1,0,4,1,0,0,42,39,1,3
22180,23,4,200089,15,10,2,3,2,4,1,0,0,40,8,0,3
22181,29,4,38353,11,9,2,3,0,4,1,0,0,45,39,0,1
22182,42,4,76280,11,9,2,4,5,4,0,0,0,40,39,0,1
22183,30,6,243665,11,9,2,12,0,4,1,0,0,50,39,0,3
22184,63,4,68872,11,9,2,14,5,1,0,0,0,20,39,0,1
22185,34,4,103596,11,9,2,6,0,4,1,0,0,40,39,0,1
22186,60,6,88055,15,10,2,3,0,4,1,0,0,24,39,0,1
22187,48,4,186203,11,9,2,8,0,4,1,0,0,50,39,0,3
22188,25,4,257910,9,13,4,4,1,4,1,0,0,50,39,0,0
22189,27,4,200227,8,11,2,1,5,2,0,0,0,40,39,0,3
22190,55,6,124975,11,9,0,3,4,4,1,27828,0,55,39,1,1
22191,32,4,227669,15,10,4,7,3,2,0,0,0,40,39,0,3
22192,22,4,117210,15,10,4,1,3,4,1,0,0,25,12,0,1
22193,25,4,76144,11,9,4,4,1,4,1,0,0,50,39,0,1
22194,18,4,98667,1,7,4,8,3,4,0,0,0,16,39,0,1
22195,24,2,155818,15,10,2,1,5,4,0,0,0,44,39,0,3
22196,29,4,283760,9,13,4,4,1,4,0,0,0,40,39,0,0
22197,73,0,281907,1,7,2,0,0,4,1,0,0,3,39,0,0
22198,39,4,186183,11,9,2,3,0,4,1,0,0,40,39,1,3
22199,33,5,202153,12,14,2,3,0,4,1,0,0,40,39,0,3
22200,57,4,365683,11,9,0,7,1,4,0,0,0,40,39,1,0
22201,22,4,187538,0,6,5,8,4,4,0,0,0,40,39,0,3
22202,33,0,209432,11,9,5,0,4,4,0,0,0,20,39,0,3
22203,33,4,126950,11,9,2,14,0,4,1,0,0,60,39,0,1
22204,42,4,110028,11,9,2,3,0,4,1,0,0,40,39,0,1
22205,43,4,104660,9,13,5,10,4,4,1,0,0,45,39,0,1
22206,57,6,437281,15,10,2,13,0,4,1,0,0,38,39,1,2
22207,42,4,259643,12,14,0,10,1,4,1,4650,0,40,39,0,0
22208,22,4,217961,15,10,4,14,3,4,1,0,1719,30,39,0,3
22209,21,0,134746,15,10,4,0,3,4,0,0,0,35,39,0,1
22210,42,6,120539,9,13,2,12,0,4,1,0,0,50,39,1,1
22211,39,4,25803,15,10,2,12,0,4,1,0,0,55,39,0,1
22212,41,4,63596,15,10,2,10,5,4,0,0,0,32,39,1,1
22213,20,2,325493,11,9,4,6,3,2,1,0,0,40,39,0,0
22214,47,4,211239,15,10,2,3,0,4,1,0,0,40,39,0,3
22215,44,4,206686,15,10,0,1,4,4,0,0,0,40,39,0,3
22216,29,4,427965,9,13,4,1,1,2,0,0,0,40,39,0,2
22217,52,4,218550,15,10,3,1,1,4,0,14084,0,16,39,1,3
22218,71,4,163385,15,10,6,12,1,4,1,0,0,35,39,1,3
22219,52,4,124993,11,9,4,3,3,4,1,0,0,55,39,0,1
22220,36,4,107410,11,9,2,12,0,4,1,0,0,40,39,0,1
22221,53,4,152373,15,10,0,3,1,4,1,0,0,48,39,1,3
22222,37,4,161226,11,9,2,8,5,4,0,0,0,30,39,1,3
22223,26,4,213799,0,6,4,6,1,4,1,0,0,40,39,0,3
22224,34,4,204461,9,13,2,10,0,4,1,0,0,55,39,1,3
22225,35,4,377798,9,13,4,10,1,4,1,0,0,50,39,1,0
22226,20,4,116375,6,5,4,12,3,4,0,0,0,40,39,0,1
22227,34,2,210164,15,10,2,3,0,4,1,0,1740,40,39,0,3
22228,56,6,258752,9,13,2,4,0,4,1,0,0,60,39,0,0
22229,39,4,327435,9,13,2,10,5,4,0,0,0,36,39,1,0
22230,24,4,301199,15,10,4,13,3,4,0,0,0,20,39,0,0
22231,24,4,186221,1,7,0,12,4,4,0,0,0,35,39,0,3
22232,23,4,203924,9,13,4,10,1,4,1,0,0,50,39,0,3
22233,27,4,192236,9,13,4,10,1,4,1,0,0,45,39,0,3
22234,25,4,152035,11,9,4,1,4,4,0,0,0,40,39,0,3
22235,29,4,201454,15,10,4,1,1,4,0,0,0,40,39,0,3
22236,42,4,156580,15,10,2,7,5,4,0,0,0,37,39,1,3
22237,51,4,115851,11,9,2,3,0,4,1,0,0,40,39,0,1
22238,31,4,106753,8,11,2,3,0,4,1,0,1740,40,39,0,1
22239,59,4,359292,3,2,2,7,0,4,1,0,0,40,26,0,0
22240,29,4,83003,11,9,2,8,5,4,0,0,0,40,39,0,1
22241,18,4,78817,11,9,4,1,3,4,0,0,0,20,39,0,1
22242,24,4,200967,11,9,2,3,5,4,0,0,0,36,39,0,3
22243,38,7,107164,15,10,5,4,3,4,1,0,0,40,39,0,1
22244,36,4,189674,11,9,4,9,4,2,0,0,0,28,0,0,3
22245,34,6,90614,11,9,5,4,1,4,1,0,0,50,39,0,1
22246,42,6,323790,9,13,2,4,0,4,1,0,1977,70,39,1,0
22247,45,6,242552,2,8,0,3,2,2,1,0,0,35,39,0,3
22248,21,4,90935,8,11,4,14,3,4,1,0,0,40,39,0,1
22249,64,5,165667,10,16,2,10,0,4,1,7688,0,60,2,1,3
22250,32,4,162604,11,9,4,7,2,2,1,0,0,40,39,0,3
22251,45,4,205424,9,13,4,10,1,4,1,0,0,40,39,1,3
22252,53,4,97411,4,3,2,7,0,1,1,0,0,40,25,0,1
22253,42,4,184857,11,9,2,3,0,4,1,0,0,16,39,0,3
22254,32,4,165226,11,9,0,8,1,4,0,0,0,40,39,0,3
22255,49,4,115784,11,9,2,7,0,4,1,0,0,40,39,0,1
22256,62,4,368476,4,3,2,5,0,4,1,0,0,24,26,0,0
22257,28,4,53063,9,13,2,4,0,4,1,0,0,45,39,0,1
22258,29,0,134566,10,16,2,0,0,4,1,0,0,50,39,1,1
22259,32,4,153471,11,9,4,5,1,4,1,0,0,35,39,0,3
22260,37,5,107164,0,6,4,14,1,4,1,0,2559,50,39,1,1
22261,38,4,180303,9,13,2,4,0,1,1,0,0,50,24,1,3
22262,44,2,236321,11,9,0,14,3,4,1,0,0,25,39,0,3
22263,19,4,141868,11,9,4,14,3,4,1,0,0,40,39,0,3
22264,22,0,367655,15,10,4,0,3,4,1,0,0,40,39,0,0
22265,24,4,203518,9,13,4,10,1,4,0,0,0,40,39,0,3
22266,58,4,119558,11,9,2,4,0,4,1,0,0,50,39,1,1
22267,56,4,108276,9,13,6,8,1,4,0,0,0,40,39,0,1
22268,37,4,385452,0,6,0,3,4,4,0,0,0,40,39,0,0
22269,43,4,162003,15,10,0,7,1,4,1,0,0,40,39,0,3
22270,32,4,349028,11,9,2,3,0,4,1,0,0,40,39,0,0
22271,34,4,45114,9,13,4,12,3,2,0,0,0,40,39,0,1
22272,44,4,112797,6,5,0,8,3,4,0,0,0,50,39,0,1
22273,28,4,183639,11,9,4,6,4,4,1,0,0,40,39,0,3
22274,35,4,177121,11,9,0,8,1,4,0,0,0,35,39,0,3
22275,38,4,239755,11,9,2,7,0,4,1,0,0,40,39,0,3
22276,26,4,150361,15,10,4,13,3,4,0,0,0,40,39,0,3
22277,20,4,293091,1,7,4,14,3,4,1,0,0,60,39,0,0
22278,24,4,200089,11,9,2,3,0,4,1,0,0,60,26,1,3
22279,40,4,91836,11,9,0,3,1,4,1,0,0,45,39,0,1
22280,23,4,324960,11,9,4,3,2,4,1,0,0,40,39,0,0
22281,79,2,84616,1,7,2,4,0,4,1,0,0,7,39,0,1
22282,44,4,252930,0,6,0,1,4,3,0,0,0,42,39,0,0
22283,51,4,44000,12,14,2,10,5,4,0,99999,0,50,39,1,1
22284,30,4,154843,11,9,2,7,0,4,1,0,0,40,39,0,3
22285,52,4,99307,7,12,2,12,0,4,1,3103,0,48,39,1,1
22286,41,4,182567,9,13,2,4,0,4,1,0,0,40,0,1,3
22287,33,4,93206,4,3,2,5,0,1,1,0,0,40,30,0,1
22288,50,4,100109,9,13,0,4,4,4,1,0,0,45,39,1,1
22289,51,4,114927,8,11,2,13,0,4,1,7298,0,40,39,1,1
22290,41,4,121287,11,9,4,7,1,4,1,0,0,40,39,0,1
22291,35,4,189916,9,13,2,12,5,4,0,0,0,30,39,1,3
22292,34,4,157747,15,10,2,4,0,4,1,7298,0,40,39,1,3
22293,28,4,39232,9,13,4,10,1,4,1,0,0,45,39,0,1
22294,31,5,133861,8,11,0,12,1,4,1,0,0,40,39,0,1
22295,22,4,505980,11,9,4,6,3,4,1,0,0,40,39,0,2
22296,67,0,183374,11,9,6,0,1,4,0,2329,0,15,39,0,3
22297,65,4,193216,11,9,2,12,0,4,1,9386,0,40,39,1,3
22298,39,6,140752,11,9,2,12,0,4,1,0,0,50,39,1,3
22299,23,4,549349,15,10,4,13,3,4,1,0,0,40,39,0,2
22300,29,6,179008,7,12,2,12,0,4,1,0,0,50,39,0,3
22301,57,6,190554,0,6,0,4,3,4,1,0,0,60,39,1,3
22302,47,4,80924,15,10,6,8,1,4,0,0,0,35,39,0,1
22303,51,2,319054,11,9,2,14,0,2,1,0,0,60,39,0,0
22304,34,4,297094,11,9,2,6,0,2,1,0,0,40,39,0,0
22305,52,4,170562,11,9,2,4,0,4,1,0,0,60,39,1,3
22306,29,4,240738,11,9,2,10,0,4,1,0,0,40,39,1,3
22307,29,4,297544,11,9,2,3,0,4,1,0,0,40,39,0,0
22308,25,2,169905,15,10,2,5,0,4,1,0,0,40,39,0,3
22309,21,4,149637,15,10,4,8,1,4,0,0,0,40,39,0,3
22310,38,4,182526,9,13,3,10,1,4,0,0,0,40,39,0,3
22311,55,6,158315,11,9,2,12,0,4,1,0,0,50,39,1,3
22312,61,5,227232,9,13,5,12,1,4,0,0,0,30,39,0,3
22313,34,4,96483,7,12,4,1,1,1,0,8614,0,60,39,1,1
22314,41,4,286970,9,13,2,1,0,4,1,0,0,40,39,0,0
22315,27,2,223529,8,11,4,1,3,4,1,0,0,43,39,0,3
22316,78,6,316261,9,13,4,4,1,4,1,99999,0,20,39,1,0
22317,40,4,170214,11,9,2,14,0,4,1,0,0,40,39,1,3
22318,26,6,224361,5,4,2,14,0,4,1,0,0,75,39,0,3
22319,43,4,124919,11,9,2,8,0,1,1,0,0,60,24,0,1
22320,55,0,103654,11,9,6,0,1,4,0,0,0,20,39,0,1
22321,25,4,306352,8,11,2,13,0,4,1,0,0,40,26,0,0
22322,26,6,227858,15,10,4,8,1,4,0,0,0,48,39,0,3
22323,43,5,150533,11,9,2,12,0,4,1,0,0,68,39,1,3
22324,25,4,144478,15,10,4,8,3,4,1,0,0,40,31,0,3
22325,22,4,254547,15,10,4,1,2,2,0,0,0,30,23,0,0
22326,52,6,313243,11,9,2,3,0,4,1,0,0,55,39,1,0
22327,61,4,149981,11,9,2,1,5,4,0,2414,0,5,39,0,3
22328,42,4,125461,9,13,4,12,4,4,1,0,0,40,39,0,1
22329,21,4,306967,8,11,4,1,1,4,0,0,0,40,39,0,0
22330,44,4,192976,11,9,2,14,0,0,1,0,0,40,39,0,3
22331,65,4,192133,11,9,2,3,0,4,1,2290,0,40,12,0,3
22332,56,0,131608,11,9,0,0,1,4,1,0,0,10,39,0,1
